"Year","Cancer_code","Cancer_name","Sex_code","Sex_name","SA2_code","SA2_name","p025","p10","p50","p90","p975","Prob"
"2005-2014",11,"Oesophageal",1,"Males",11232,"Stockton - Fullerton Cove",0.54,0.63,0.84,1.11,1.28,0.581
"2005-2014",11,"Oesophageal",1,"Males",11233,"Wallsend - Elermore Vale",0.74,0.82,0.99,1.19,1.31,0.065
"2005-2014",11,"Oesophageal",1,"Males",11234,"Waratah - North Lambton",0.61,0.69,0.85,1.06,1.19,0.659
"2005-2014",11,"Oesophageal",1,"Males",11235,"Wickham - Carrington - Tighes Hill",0.68,0.77,0.98,1.25,1.41,0.077
"2005-2014",11,"Oesophageal",1,"Males",11236,"Ballina",0.6,0.69,0.89,1.14,1.3,0.444
"2005-2014",11,"Oesophageal",1,"Males",11237,"Ballina Region",0.71,0.78,0.94,1.13,1.25,0.315
"2005-2014",11,"Oesophageal",1,"Males",11238,"Bangalow",0.67,0.75,0.92,1.13,1.27,0.388
"2005-2014",11,"Oesophageal",1,"Males",11239,"Brunswick Heads - Ocean Shores",0.6,0.68,0.86,1.07,1.2,0.62
"2005-2014",11,"Oesophageal",1,"Males",11240,"Byron Bay",0.59,0.67,0.85,1.06,1.2,0.636
"2005-2014",11,"Oesophageal",1,"Males",11241,"Evans Head",0.73,0.82,1,1.23,1.37,0.002
"2005-2014",11,"Oesophageal",1,"Males",11242,"Lennox Head - Skennars Head",0.6,0.69,0.9,1.15,1.32,0.418
"2005-2014",11,"Oesophageal",1,"Males",11243,"Mullumbimby",0.65,0.73,0.89,1.08,1.21,0.556
"2005-2014",11,"Oesophageal",1,"Males",11244,"Casino",0.71,0.84,1.14,1.53,1.79,0.427
"2005-2014",11,"Oesophageal",1,"Males",11245,"Casino Region",0.79,0.86,1.01,1.2,1.3,0.082
"2005-2014",11,"Oesophageal",1,"Males",11246,"Goonellabah",0.82,0.94,1.23,1.59,1.82,0.686
"2005-2014",11,"Oesophageal",1,"Males",11247,"Kyogle",0.76,0.83,0.97,1.13,1.23,0.223
"2005-2014",11,"Oesophageal",1,"Males",11248,"Lismore",1.05,1.2,1.55,1.98,2.24,0.97
"2005-2014",11,"Oesophageal",1,"Males",11249,"Lismore Region",0.8,0.88,1.02,1.19,1.29,0.127
"2005-2014",11,"Oesophageal",1,"Males",11250,"Kingscliff - Fingal Head",0.56,0.64,0.81,1.01,1.14,0.767
"2005-2014",11,"Oesophageal",1,"Males",11251,"Murwillumbah",0.39,0.47,0.67,0.94,1.12,0.872
"2005-2014",11,"Oesophageal",1,"Males",11252,"Murwillumbah Region",0.7,0.75,0.87,1,1.07,0.807
"2005-2014",11,"Oesophageal",1,"Males",11253,"Pottsville",0.64,0.72,0.89,1.09,1.22,0.543
"2005-2014",11,"Oesophageal",1,"Males",11254,"Tweed Heads",0.72,0.79,0.95,1.12,1.23,0.31
"2005-2014",11,"Oesophageal",1,"Males",11255,"Tweed Heads - South",0.57,0.63,0.78,0.95,1.06,0.894
"2005-2014",11,"Oesophageal",1,"Males",11256,"Griffith (NSW)",0.7,0.82,1.1,1.45,1.65,0.314
"2005-2014",11,"Oesophageal",1,"Males",11257,"Griffith Region",0.96,1.04,1.2,1.37,1.48,0.894
"2005-2014",11,"Oesophageal",1,"Males",11258,"Leeton",0.88,1.02,1.31,1.68,1.93,0.831
"2005-2014",11,"Oesophageal",1,"Males",11259,"Narrandera",1.04,1.13,1.32,1.55,1.69,0.979
"2005-2014",11,"Oesophageal",1,"Males",11260,"Tumbarumba",0.85,0.93,1.1,1.31,1.44,0.556
"2005-2014",11,"Oesophageal",1,"Males",11261,"Tumut",0.64,0.78,1.1,1.53,1.8,0.296
"2005-2014",11,"Oesophageal",1,"Males",11262,"Tumut Region",0.91,1,1.17,1.38,1.5,0.79
"2005-2014",11,"Oesophageal",1,"Males",11263,"Cootamundra",1.01,1.11,1.33,1.6,1.78,0.956
"2005-2014",11,"Oesophageal",1,"Males",11264,"Gundagai",0.88,0.98,1.18,1.42,1.57,0.745
"2005-2014",11,"Oesophageal",1,"Males",11265,"Junee",0.95,1.06,1.31,1.62,1.82,0.904
"2005-2014",11,"Oesophageal",1,"Males",11266,"Temora",1.08,1.18,1.4,1.68,1.84,0.988
"2005-2014",11,"Oesophageal",1,"Males",11267,"Wagga Wagga - East",0.88,0.99,1.24,1.53,1.71,0.779
"2005-2014",11,"Oesophageal",1,"Males",11268,"Wagga Wagga - North",0.84,0.97,1.25,1.6,1.83,0.736
"2005-2014",11,"Oesophageal",1,"Males",11269,"Wagga Wagga - South",0.86,0.97,1.22,1.51,1.69,0.738
"2005-2014",11,"Oesophageal",1,"Males",11270,"Wagga Wagga - West",0.88,1,1.25,1.55,1.74,0.799
"2005-2014",11,"Oesophageal",1,"Males",11271,"Wagga Wagga Region",0.99,1.06,1.22,1.39,1.49,0.937
"2005-2014",11,"Oesophageal",1,"Males",11272,"Berry - Kangaroo Valley",0.92,1.01,1.21,1.43,1.58,0.836
"2005-2014",11,"Oesophageal",1,"Males",11273,"Callala Bay - Currarong",0.76,0.85,1.08,1.36,1.54,0.32
"2005-2014",11,"Oesophageal",1,"Males",11274,"Culburra Beach",0.89,1.01,1.26,1.56,1.76,0.816
"2005-2014",11,"Oesophageal",1,"Males",11275,"Ettrema - Sassafras - Budawang",0.83,0.91,1.08,1.27,1.4,0.421
"2005-2014",11,"Oesophageal",1,"Males",11276,"Huskisson - Vincentia",0.69,0.78,1,1.26,1.42,0.013
"2005-2014",11,"Oesophageal",1,"Males",11277,"North Nowra - Bomaderry",0.95,1.06,1.3,1.59,1.77,0.905
"2005-2014",11,"Oesophageal",1,"Males",11278,"Nowra",0.84,0.94,1.17,1.43,1.6,0.65
"2005-2014",11,"Oesophageal",1,"Males",11279,"St Georges Basin - Erowal Bay",0.69,0.79,1,1.24,1.4,0.02
"2005-2014",11,"Oesophageal",1,"Males",11280,"Sussex Inlet - Berrara",0.68,0.78,0.98,1.24,1.4,0.081
"2005-2014",11,"Oesophageal",1,"Males",11281,"Tomerong - Wandandian - Woollamia",0.82,0.91,1.08,1.28,1.4,0.432
"2005-2014",11,"Oesophageal",1,"Males",11282,"Ulladulla",0.54,0.64,0.86,1.15,1.31,0.49
"2005-2014",11,"Oesophageal",1,"Males",11283,"Ulladulla Region",0.77,0.86,1.05,1.28,1.42,0.245
"2005-2014",11,"Oesophageal",1,"Males",11284,"Bowral",0.8,0.89,1.09,1.33,1.47,0.416
"2005-2014",11,"Oesophageal",1,"Males",11285,"Hill Top - Colo Vale",0.8,0.88,1.07,1.29,1.42,0.337
"2005-2014",11,"Oesophageal",1,"Males",11286,"Mittagong",0.86,0.94,1.14,1.37,1.51,0.638
"2005-2014",11,"Oesophageal",1,"Males",11287,"Moss Vale - Berrima",0.81,0.92,1.15,1.45,1.63,0.59
"2005-2014",11,"Oesophageal",1,"Males",11288,"Robertson - Fitzroy Falls",0.87,0.94,1.09,1.26,1.36,0.559
"2005-2014",11,"Oesophageal",1,"Males",11289,"Southern Highlands",0.83,0.9,1.05,1.23,1.33,0.335
"2005-2014",11,"Oesophageal",1,"Males",11290,"Baulkham Hills (East)",0.52,0.57,0.69,0.82,0.9,0.996
"2005-2014",11,"Oesophageal",1,"Males",11291,"Baulkham Hills (West) - Bella Vista",0.51,0.57,0.69,0.82,0.91,0.995
"2005-2014",11,"Oesophageal",1,"Males",11292,"Castle Hill",0.52,0.58,0.69,0.82,0.89,0.997
"2005-2014",11,"Oesophageal",1,"Males",11293,"Cherrybrook",0.57,0.62,0.74,0.87,0.95,0.982
"2005-2014",11,"Oesophageal",1,"Males",11294,"Glenhaven",0.58,0.64,0.77,0.94,1.03,0.919
"2005-2014",11,"Oesophageal",1,"Males",11295,"Kellyville",0.54,0.59,0.71,0.85,0.93,0.987
"2005-2014",11,"Oesophageal",1,"Males",11296,"West Pennant Hills",0.53,0.59,0.7,0.83,0.91,0.993
"2005-2014",11,"Oesophageal",1,"Males",11297,"Dural - Kenthurst - Wisemans Ferry",0.71,0.76,0.87,0.99,1.06,0.828
"2005-2014",11,"Oesophageal",1,"Males",11298,"Galston - Laughtondale",0.71,0.79,0.98,1.2,1.35,0.128
"2005-2014",11,"Oesophageal",1,"Males",11299,"Bilpin - Colo - St Albans",0.71,0.78,0.93,1.09,1.19,0.458
"2005-2014",11,"Oesophageal",1,"Males",11300,"Kurrajong Heights - Ebenezer",0.72,0.79,0.93,1.09,1.19,0.436
"2005-2014",11,"Oesophageal",1,"Males",11301,"Pitt Town - McGraths Hill",0.65,0.72,0.86,1.03,1.13,0.7
"2005-2014",11,"Oesophageal",1,"Males",11302,"Rouse Hill - Beaumont Hills",0.63,0.69,0.83,0.98,1.08,0.841
"2005-2014",11,"Oesophageal",1,"Males",11303,"Blacktown (East) - Kings Park",0.58,0.64,0.76,0.91,0.99,0.953
"2005-2014",11,"Oesophageal",1,"Males",11304,"Blacktown (North) - Marayong",0.61,0.68,0.81,0.96,1.06,0.873
"2005-2014",11,"Oesophageal",1,"Males",11305,"Blacktown (South)",0.6,0.67,0.8,0.96,1.05,0.885
"2005-2014",11,"Oesophageal",1,"Males",11306,"Doonside - Woodcroft",0.62,0.69,0.83,1,1.1,0.802
"2005-2014",11,"Oesophageal",1,"Males",11307,"Lalor Park - Kings Langley",0.61,0.67,0.79,0.94,1.03,0.914
"2005-2014",11,"Oesophageal",1,"Males",11308,"Seven Hills - Toongabbie",0.64,0.7,0.82,0.96,1.04,0.891
"2005-2014",11,"Oesophageal",1,"Males",11309,"Glenwood",0.54,0.6,0.73,0.87,0.96,0.979
"2005-2014",11,"Oesophageal",1,"Males",11310,"Parklea - Kellyville Ridge",0.55,0.61,0.75,0.9,0.99,0.955
"2005-2014",11,"Oesophageal",1,"Males",11311,"Quakers Hill - Acacia Gardens",0.57,0.63,0.76,0.91,0.99,0.956
"2005-2014",11,"Oesophageal",1,"Males",11312,"Riverstone - Marsden Park",0.71,0.77,0.88,1.01,1.09,0.765
"2005-2014",11,"Oesophageal",1,"Males",11313,"Bidwill - Hebersham - Emerton",0.68,0.75,0.93,1.14,1.28,0.362
"2005-2014",11,"Oesophageal",1,"Males",11314,"Glendenning Dean Park",0.64,0.7,0.84,1.01,1.11,0.779
"2005-2014",11,"Oesophageal",1,"Males",11315,"Hassall Grove - Plumpton",0.62,0.7,0.85,1.02,1.13,0.737
"2005-2014",11,"Oesophageal",1,"Males",11316,"Lethbridge Park - Tregear",0.65,0.71,0.86,1.04,1.15,0.675
"2005-2014",11,"Oesophageal",1,"Males",11317,"Mount Druitt - Whalan",0.63,0.7,0.84,1.02,1.13,0.755
"2005-2014",11,"Oesophageal",1,"Males",11318,"Prospect Reservoir",0.68,0.74,0.86,1,1.09,0.794
"2005-2014",11,"Oesophageal",1,"Males",11319,"Rooty Hill - Minchinbury",0.63,0.7,0.83,1,1.09,0.811
"2005-2014",11,"Oesophageal",1,"Males",11320,"Banksmeadow",0.49,0.56,0.74,0.97,1.12,0.851
"2005-2014",11,"Oesophageal",1,"Males",11321,"Botany",0.56,0.63,0.79,0.99,1.12,0.823
"2005-2014",11,"Oesophageal",1,"Males",11322,"Mascot - Eastlakes",0.61,0.67,0.8,0.94,1.04,0.908
"2005-2014",11,"Oesophageal",1,"Males",11323,"Pagewood - Hillsdale - Daceyville",0.54,0.6,0.73,0.89,0.98,0.963
"2005-2014",11,"Oesophageal",1,"Males",11325,"Sydney Airport",0.6,0.67,0.82,1.01,1.13,0.783
"2005-2014",11,"Oesophageal",1,"Males",11326,"Marrickville",0.65,0.71,0.85,1,1.1,0.804
"2005-2014",11,"Oesophageal",1,"Males",11327,"Petersham - Stanmore",0.6,0.67,0.82,1.01,1.12,0.785
"2005-2014",11,"Oesophageal",1,"Males",11328,"Sydenham - Tempe - St Peters",0.65,0.72,0.86,1.03,1.13,0.712
"2005-2014",11,"Oesophageal",1,"Males",11329,"Darlinghurst",0.62,0.7,0.87,1.09,1.24,0.568
"2005-2014",11,"Oesophageal",1,"Males",11330,"Erskineville - Alexandria",0.65,0.71,0.86,1.06,1.18,0.656
"2005-2014",11,"Oesophageal",1,"Males",11331,"Glebe - Forest Lodge",0.63,0.71,0.87,1.08,1.21,0.595
"2005-2014",11,"Oesophageal",1,"Males",11332,"Newtown - Camperdown - Darlington",0.64,0.7,0.83,0.98,1.07,0.847
"2005-2014",11,"Oesophageal",1,"Males",11333,"Potts Point - Woolloomooloo",0.65,0.72,0.89,1.11,1.23,0.505
"2005-2014",11,"Oesophageal",1,"Males",11334,"Pyrmont - Ultimo",0.58,0.65,0.81,1.01,1.13,0.777
"2005-2014",11,"Oesophageal",1,"Males",11335,"Redfern - Chippendale",0.68,0.75,0.89,1.05,1.16,0.631
"2005-2014",11,"Oesophageal",1,"Males",11336,"Surry Hills",0.63,0.71,0.88,1.1,1.23,0.551
"2005-2014",11,"Oesophageal",1,"Males",11337,"Sydney - Haymarket - The Rocks",0.63,0.7,0.85,1.05,1.17,0.678
"2005-2014",11,"Oesophageal",1,"Males",11338,"Waterloo - Beaconsfield",0.64,0.71,0.86,1.04,1.15,0.701
"2005-2014",11,"Oesophageal",1,"Males",11339,"Bondi - Tamarama - Bronte",0.52,0.59,0.74,0.92,1.03,0.924
"2005-2014",11,"Oesophageal",1,"Males",11340,"Bondi Beach - North Bondi",0.45,0.52,0.66,0.84,0.95,0.972
"2005-2014",11,"Oesophageal",1,"Males",11341,"Bondi Junction - Waverley",0.63,0.7,0.86,1.05,1.18,0.656
"2005-2014",11,"Oesophageal",1,"Males",11343,"Double Bay - Bellevue Hill",0.58,0.64,0.76,0.91,1,0.949
"2005-2014",11,"Oesophageal",1,"Males",11344,"Dover Heights",0.35,0.42,0.58,0.8,0.94,0.974
"2005-2014",11,"Oesophageal",1,"Males",11345,"Paddington - Moore Park",0.68,0.75,0.89,1.05,1.16,0.642
"2005-2014",11,"Oesophageal",1,"Males",11346,"Rose Bay - Vaucluse - Watsons Bay",0.41,0.48,0.63,0.83,0.95,0.971
"2005-2014",11,"Oesophageal",1,"Males",11347,"Woollahra",0.6,0.69,0.87,1.11,1.26,0.529
"2005-2014",11,"Oesophageal",1,"Males",11348,"Coogee - Clovelly",0.53,0.59,0.73,0.91,1.02,0.932
"2005-2014",11,"Oesophageal",1,"Males",11349,"Kensington - Kingsford",0.58,0.64,0.77,0.92,1.01,0.942
"2005-2014",11,"Oesophageal",1,"Males",11350,"Malabar - La Perouse - Chifley",0.48,0.55,0.7,0.88,1,0.95
"2005-2014",11,"Oesophageal",1,"Males",11351,"Maroubra",0.55,0.61,0.74,0.89,0.98,0.959
"2005-2014",11,"Oesophageal",1,"Males",11352,"Randwick",0.54,0.61,0.75,0.92,1.03,0.93
"2005-2014",11,"Oesophageal",1,"Males",11353,"Bankstown",0.61,0.67,0.79,0.93,1.01,0.937
"2005-2014",11,"Oesophageal",1,"Males",11354,"Bass Hill - Georges Hall",0.62,0.67,0.79,0.92,1,0.949
"2005-2014",11,"Oesophageal",1,"Males",11355,"Chullora",0.56,0.63,0.75,0.91,1,0.95
"2005-2014",11,"Oesophageal",1,"Males",11356,"Condell Park",0.64,0.7,0.83,0.99,1.09,0.823
"2005-2014",11,"Oesophageal",1,"Males",11357,"Greenacre - Mount Lewis",0.57,0.63,0.75,0.89,0.97,0.97
"2005-2014",11,"Oesophageal",1,"Males",11358,"Padstow",0.54,0.6,0.74,0.9,1.01,0.945
"2005-2014",11,"Oesophageal",1,"Males",11359,"Panania - Milperra - Picnic Point",0.69,0.76,0.91,1.08,1.19,0.518
"2005-2014",11,"Oesophageal",1,"Males",11360,"Revesby",0.59,0.66,0.81,0.99,1.1,0.822
"2005-2014",11,"Oesophageal",1,"Males",11361,"Yagoona - Birrong",0.59,0.64,0.77,0.91,1,0.955
"2005-2014",11,"Oesophageal",1,"Males",11362,"Belmore - Belfield",0.58,0.62,0.74,0.87,0.94,0.982
"2005-2014",11,"Oesophageal",1,"Males",11363,"Canterbury (South) - Campsie",0.49,0.55,0.68,0.82,0.91,0.99
"2005-2014",11,"Oesophageal",1,"Males",11364,"Kingsgrove (North) - Earlwood",0.6,0.66,0.76,0.88,0.94,0.987
"2005-2014",11,"Oesophageal",1,"Males",11365,"Lakemba - Wiley Park",0.5,0.56,0.69,0.85,0.94,0.981
"2005-2014",11,"Oesophageal",1,"Males",11366,"Punchbowl",0.57,0.63,0.75,0.9,0.99,0.955
"2005-2014",11,"Oesophageal",1,"Males",11367,"Roselands",0.56,0.62,0.74,0.88,0.97,0.971
"2005-2014",11,"Oesophageal",1,"Males",11368,"Hurstville",0.58,0.64,0.77,0.91,1,0.953
"2005-2014",11,"Oesophageal",1,"Males",11369,"Mortdale - Penshurst",0.59,0.65,0.79,0.96,1.06,0.881
"2005-2014",11,"Oesophageal",1,"Males",11370,"Narwee - Beverly Hills",0.61,0.67,0.79,0.93,1.02,0.929
"2005-2014",11,"Oesophageal",1,"Males",11371,"Oatley - Hurstville Grove",0.55,0.63,0.8,1.01,1.14,0.782
"2005-2014",11,"Oesophageal",1,"Males",11372,"Peakhurst - Lugarno",0.59,0.67,0.84,1.05,1.17,0.677
"2005-2014",11,"Oesophageal",1,"Males",11373,"Riverwood",0.57,0.64,0.77,0.94,1.05,0.911
"2005-2014",11,"Oesophageal",1,"Males",11374,"South Hurstville - Blakehurst",0.56,0.62,0.76,0.91,1,0.946
"2005-2014",11,"Oesophageal",1,"Males",11375,"Arncliffe - Bardwell Valley",0.64,0.69,0.81,0.95,1.03,0.911
"2005-2014",11,"Oesophageal",1,"Males",11376,"Bexley",0.63,0.69,0.82,0.98,1.07,0.84
"2005-2014",11,"Oesophageal",1,"Males",11377,"Kingsgrove (South) - Bardwell Park",0.59,0.65,0.79,0.95,1.05,0.901
"2005-2014",11,"Oesophageal",1,"Males",11378,"Kogarah",0.63,0.7,0.87,1.06,1.18,0.637
"2005-2014",11,"Oesophageal",1,"Males",11379,"Kogarah Bay - Carlton - Allawah",0.6,0.67,0.81,0.99,1.1,0.827
"2005-2014",11,"Oesophageal",1,"Males",11380,"Monterey - Brighton-le-Sands - Kyeemagh",0.62,0.69,0.84,1.02,1.14,0.738
"2005-2014",11,"Oesophageal",1,"Males",11381,"Rockdale - Banksia",0.61,0.69,0.85,1.05,1.17,0.68
"2005-2014",11,"Oesophageal",1,"Males",11382,"Sans Souci - Ramsgate",0.67,0.75,0.95,1.19,1.34,0.231
"2005-2014",11,"Oesophageal",1,"Males",11383,"Concord - Mortlake - Cabarita",0.51,0.57,0.7,0.86,0.96,0.977
"2005-2014",11,"Oesophageal",1,"Males",11384,"Concord West - North Strathfield",0.53,0.6,0.74,0.91,1.02,0.938
"2005-2014",11,"Oesophageal",1,"Males",11385,"Drummoyne - Rodd Point",0.35,0.42,0.59,0.82,0.97,0.961
"2005-2014",11,"Oesophageal",1,"Males",11386,"Five Dock - Abbotsford",0.51,0.57,0.69,0.85,0.93,0.985
"2005-2014",11,"Oesophageal",1,"Males",11387,"Balmain",0.56,0.68,0.96,1.35,1.61,0.123
"2005-2014",11,"Oesophageal",1,"Males",11388,"Leichhardt - Annandale",0.61,0.67,0.81,0.96,1.07,0.874
"2005-2014",11,"Oesophageal",1,"Males",11389,"Lilyfield - Rozelle",0.54,0.62,0.81,1.04,1.2,0.729
"2005-2014",11,"Oesophageal",1,"Males",11390,"Ashfield",0.54,0.59,0.71,0.85,0.93,0.986
"2005-2014",11,"Oesophageal",1,"Males",11391,"Burwood - Croydon",0.53,0.59,0.71,0.86,0.95,0.978
"2005-2014",11,"Oesophageal",1,"Males",11392,"Canterbury (North) - Ashbury",0.52,0.58,0.7,0.85,0.94,0.98
"2005-2014",11,"Oesophageal",1,"Males",11393,"Croydon Park - Enfield",0.53,0.59,0.7,0.83,0.92,0.989
"2005-2014",11,"Oesophageal",1,"Males",11394,"Dulwich Hill - Lewisham",0.6,0.66,0.78,0.92,1.01,0.941
"2005-2014",11,"Oesophageal",1,"Males",11395,"Haberfield - Summer Hill",0.52,0.59,0.72,0.87,0.97,0.971
"2005-2014",11,"Oesophageal",1,"Males",11396,"Homebush",0.57,0.63,0.77,0.94,1.04,0.904
"2005-2014",11,"Oesophageal",1,"Males",11397,"Strathfield",0.58,0.64,0.74,0.86,0.94,0.991
"2005-2014",11,"Oesophageal",1,"Males",11398,"Chatswood (East) - Artarmon",0.63,0.7,0.85,1.03,1.13,0.708
"2005-2014",11,"Oesophageal",1,"Males",11399,"Chatswood (West) - Lane Cove North",0.64,0.72,0.89,1.09,1.21,0.551
"2005-2014",11,"Oesophageal",1,"Males",11400,"Lane Cove - Greenwich",0.67,0.74,0.92,1.13,1.26,0.418
"2005-2014",11,"Oesophageal",1,"Males",11401,"St Leonards - Naremburn",0.6,0.67,0.83,1.03,1.15,0.727
"2005-2014",11,"Oesophageal",1,"Males",11402,"Willoughby - Castle Cove - Northbridge",0.59,0.65,0.81,0.98,1.09,0.841
"2005-2014",11,"Oesophageal",1,"Males",11403,"Asquith - Mount Colah",0.74,0.81,0.97,1.16,1.27,0.173
"2005-2014",11,"Oesophageal",1,"Males",11404,"Berowra - Brooklyn - Cowan",0.7,0.81,1.06,1.4,1.6,0.224
"2005-2014",11,"Oesophageal",1,"Males",11405,"Hornsby - Waitara",0.73,0.81,0.97,1.17,1.3,0.155
"2005-2014",11,"Oesophageal",1,"Males",11406,"Normanhurst - Thornleigh - Westleigh",0.61,0.67,0.81,0.97,1.06,0.867
"2005-2014",11,"Oesophageal",1,"Males",11407,"Gordon - Killara",0.63,0.69,0.82,0.97,1.06,0.871
"2005-2014",11,"Oesophageal",1,"Males",11408,"Lindfield - Roseville",0.67,0.73,0.86,1.01,1.11,0.759
"2005-2014",11,"Oesophageal",1,"Males",11409,"Pymble",0.56,0.63,0.77,0.94,1.04,0.91
"2005-2014",11,"Oesophageal",1,"Males",11410,"St Ives",0.64,0.71,0.85,1.01,1.11,0.759
"2005-2014",11,"Oesophageal",1,"Males",11411,"Turramurra",0.62,0.68,0.79,0.92,0.99,0.962
"2005-2014",11,"Oesophageal",1,"Males",11412,"Wahroonga - Warrawee",0.6,0.67,0.8,0.96,1.06,0.881
"2005-2014",11,"Oesophageal",1,"Males",11413,"Cremorne - Cammeray",0.58,0.66,0.82,1,1.11,0.799
"2005-2014",11,"Oesophageal",1,"Males",11414,"Crows Nest - Waverton",0.62,0.7,0.87,1.08,1.21,0.588
"2005-2014",11,"Oesophageal",1,"Males",11415,"Mosman",0.54,0.64,0.86,1.13,1.31,0.509
"2005-2014",11,"Oesophageal",1,"Males",11416,"Neutral Bay - Kirribilli",0.56,0.64,0.84,1.08,1.23,0.621
"2005-2014",11,"Oesophageal",1,"Males",11417,"North Sydney - Lavender Bay",0.51,0.6,0.81,1.11,1.29,0.611
"2005-2014",11,"Oesophageal",1,"Males",11418,"Balgowlah - Clontarf - Seaforth",0.65,0.74,0.93,1.16,1.3,0.314
"2005-2014",11,"Oesophageal",1,"Males",11419,"Manly - Fairlight",0.65,0.74,0.94,1.17,1.33,0.299
"2005-2014",11,"Oesophageal",1,"Males",11420,"Avalon - Palm Beach",0.49,0.6,0.87,1.23,1.45,0.394
"2005-2014",11,"Oesophageal",1,"Males",11421,"Bayview - Elanora Heights",0.64,0.73,0.96,1.26,1.44,0.152
"2005-2014",11,"Oesophageal",1,"Males",11422,"Newport - Bilgola",0.71,0.83,1.12,1.5,1.73,0.389
"2005-2014",11,"Oesophageal",1,"Males",11423,"Warriewood - Mona Vale",0.78,0.9,1.16,1.49,1.71,0.55
"2005-2014",11,"Oesophageal",1,"Males",11424,"Beacon Hill - Narraweena",0.73,0.81,0.98,1.19,1.33,0.112
"2005-2014",11,"Oesophageal",1,"Males",11425,"Cromer",0.66,0.73,0.9,1.09,1.22,0.512
"2005-2014",11,"Oesophageal",1,"Males",11426,"Dee Why - North Curl Curl",0.72,0.81,1,1.23,1.39,0.006
"2005-2014",11,"Oesophageal",1,"Males",11427,"Forestville - Killarney Heights",0.68,0.75,0.91,1.1,1.2,0.48
"2005-2014",11,"Oesophageal",1,"Males",11428,"Frenchs Forest - Belrose",0.73,0.79,0.93,1.09,1.19,0.439
"2005-2014",11,"Oesophageal",1,"Males",11429,"Freshwater - Brookvale",0.73,0.81,1.01,1.24,1.38,0.028
"2005-2014",11,"Oesophageal",1,"Males",11430,"Manly Vale - Allambie Heights",0.71,0.79,0.95,1.14,1.26,0.289
"2005-2014",11,"Oesophageal",1,"Males",11431,"Narrabeen - Collaroy",0.66,0.76,0.97,1.22,1.37,0.157
"2005-2014",11,"Oesophageal",1,"Males",11432,"Terrey Hills - Duffys Forest",0.65,0.72,0.87,1.07,1.18,0.613
"2005-2014",11,"Oesophageal",1,"Males",11433,"Camden - Ellis Lane",0.78,0.86,1.03,1.24,1.37,0.168
"2005-2014",11,"Oesophageal",1,"Males",11434,"Elderslie - Harrington Park",0.67,0.76,0.96,1.21,1.36,0.169
"2005-2014",11,"Oesophageal",1,"Males",11435,"Mount Annan - Currans Hill",0.81,0.89,1.06,1.25,1.37,0.307
"2005-2014",11,"Oesophageal",1,"Males",11436,"Bradbury - Wedderburn",0.81,0.91,1.11,1.37,1.53,0.5
"2005-2014",11,"Oesophageal",1,"Males",11437,"Campbelltown - Woodbine",0.77,0.85,1.02,1.22,1.35,0.098
"2005-2014",11,"Oesophageal",1,"Males",11438,"Claymore - Eagle Vale - Raby",0.76,0.85,1.02,1.24,1.36,0.122
"2005-2014",11,"Oesophageal",1,"Males",11440,"Ingleburn - Denham Court",0.77,0.84,0.98,1.15,1.26,0.121
"2005-2014",11,"Oesophageal",1,"Males",11441,"Leumeah - Minto Heights",0.77,0.85,1.02,1.24,1.37,0.115
"2005-2014",11,"Oesophageal",1,"Males",11442,"Macquarie Fields - Glenfield",0.74,0.83,1.03,1.29,1.44,0.15
"2005-2014",11,"Oesophageal",1,"Males",11443,"Minto - St Andrews",0.76,0.85,1.05,1.29,1.44,0.221
"2005-2014",11,"Oesophageal",1,"Males",11444,"Rosemeadow - Glen Alpine",0.75,0.84,1.02,1.26,1.41,0.111
"2005-2014",11,"Oesophageal",1,"Males",11445,"Bargo",0.77,0.86,1.06,1.3,1.46,0.291
"2005-2014",11,"Oesophageal",1,"Males",11446,"Douglas Park - Appin",0.81,0.88,1.02,1.19,1.29,0.163
"2005-2014",11,"Oesophageal",1,"Males",11447,"Picton - Tahmoor - Buxton",0.79,0.87,1.03,1.22,1.33,0.151
"2005-2014",11,"Oesophageal",1,"Males",11448,"The Oaks - Oakdale",0.82,0.89,1.05,1.24,1.35,0.289
"2005-2014",11,"Oesophageal",1,"Males",11449,"Blackheath - Megalong Valley",0.77,0.85,1.02,1.24,1.37,0.138
"2005-2014",11,"Oesophageal",1,"Males",11450,"Blaxland - Warrimoo - Lapstone",0.79,0.88,1.08,1.34,1.49,0.367
"2005-2014",11,"Oesophageal",1,"Males",11451,"Blue Mountains - North",0.75,0.82,0.96,1.13,1.24,0.24
"2005-2014",11,"Oesophageal",1,"Males",11452,"Katoomba - Leura",0.7,0.78,0.96,1.17,1.31,0.209
"2005-2014",11,"Oesophageal",1,"Males",11453,"Lawson - Hazelbrook - Linden",0.69,0.77,0.95,1.16,1.3,0.257
"2005-2014",11,"Oesophageal",1,"Males",11454,"Springwood - Winmalee",0.73,0.79,0.93,1.09,1.19,0.426
"2005-2014",11,"Oesophageal",1,"Males",11455,"Wentworth Falls",0.72,0.81,0.99,1.23,1.38,0.039
"2005-2014",11,"Oesophageal",1,"Males",11456,"Blue Mountains - South",0.82,0.88,1,1.13,1.22,0.016
"2005-2014",11,"Oesophageal",1,"Males",11457,"Cambridge Park",0.65,0.73,0.9,1.1,1.23,0.505
"2005-2014",11,"Oesophageal",1,"Males",11458,"Castlereagh - Cranebrook",0.72,0.78,0.91,1.06,1.15,0.556
